,Unnamed: 0,wav_filename,wav_filesize,transcript,ds_preds,sp_preds,ds_wer,sp_wer,google_preds,google_wer
74,497,/media/aditya/AE02DDA702DD7535/Users/Aditya/Downloads/IndicTTS/resampled/female/assamese_female_english/english/wav/ASF001-EN-ST171U11.wav,473786,taking a thunderbolt in his hand he warned,taking a thunderbolt in his hand he warned,taking a thunderbolt in his hand he won,0.0,0.125,taking a Thunder ball in his hand he won,0.375
75,5966,/media/aditya/AE02DDA702DD7535/Users/Aditya/Downloads/IndicTTS/resampled/female/telugu_female_english/telugu_female_english/wav/EM_01373.wav,1997620,the less worthy females were to come in the evening with miss bates miss fairfax and miss smith but already at dinner they were too numerous for any subject of conversation to be general and while politics and mister elton were talked over emma could fairly surrender all her attention to the pleasantness of her neighbour,the less will the females were to come in the evening with miss bates miss frean and miss smith but already had did not they were too numerous for any subject of conversation to be gentle and my politics and mister elton were the work among faintly suddent all her attention to the rosiness of her labor,the lesson is in his way to commonly living with miss bates mistake ax and miss smith but all in dinner the too numerous for any subject of conversation to be gentle and hawaii politics in mister elton were and to work emma could fairly surrender all her attention to these is nss often either,0.2857142857142857,0.4642857142857143,the less wealthy females were to come in the evening with Miss bate Miss Fairfax and Miss Smith but already a dinner they were too numerous for any subject of conversation to be gentle and white politics in Mistralton were the world am I good Feliz surrender all her attention to the pleasantness of an eyeball,0.2857142857142857
76,7699,/media/aditya/AE02DDA702DD7535/Users/Aditya/Downloads/IndicTTS/resampled/female/malayalam_female_english/english/wav/07_F_set_18_E_009.wav,497260,on his way he met his friend who was a barber,on his way he met his friend who was above,on his way he met his friend who was a barber,0.18181818181818185,0.0,on his way he met his friend who was a barber,0.0
77,1787,/media/aditya/AE02DDA702DD7535/Users/Aditya/Downloads/IndicTTS/resampled/male/hindi_male_english/english/wav/engtext_649.wav,281946,other time he brought their tools for them,the time he brought their tools for them,other times he brought their tools for them,0.125,0.125,other time he brought their tools for them,0.0
78,1712,/media/aditya/AE02DDA702DD7535/Users/Aditya/Downloads/IndicTTS/resampled/male/gujarati_male_english/english/wav/e0518.wav,247360,you can destroy them,you can destroyed them,you can destroy them,0.25,0.0,you can destroy them,0.0
79,4863,/media/aditya/AE02DDA702DD7535/Users/Aditya/Downloads/IndicTTS/resampled/female/assamese_female_english/english/wav/ASF001-EN-ST141U16.wav,638444,she was left behind she was the only daughter of her parents,he was left behind she was the only daughter of heart berends,she was left behind she was the only daughter vihar parents,0.25,0.16666666666666666,she was left behind she was the only daughter of her parents,0.0
80,8883,/media/aditya/AE02DDA702DD7535/Users/Aditya/Downloads/IndicTTS/resampled/male/gujarati_male_english/english/wav/e0921.wav,233152,the story of the potter,the story of the porter,the story of the pauper,0.2,0.2,the story of the Potter,0.0
81,7085,/media/aditya/AE02DDA702DD7535/Users/Aditya/Downloads/IndicTTS/resampled/female/assamese_female_english/english/wav/ASF001-EN-ST61U24.wav,498286,there was also a locked and covered rusty old tin,there must also i locked and covered rusty old tin,there was also relevant and forward rushes holding,0.2,0.6,there was also is locked and covered rusty old team,0.2
82,2431,/media/aditya/AE02DDA702DD7535/Users/Aditya/Downloads/IndicTTS/resampled/male/kannada_male_english/english/wav/engtext_1163.wav,470264,we should immediately protect all our jewellery and other valuable,we hope immediately protect all over dully and other valuable,we should immediately protect all our jewellery and other valuable,0.3,0.0,we should immediately protect all of her jewelry and other valuable,0.3
83,9583,/media/aditya/AE02DDA702DD7535/Users/Aditya/Downloads/IndicTTS/resampled/female/malayalam_female_english/english/wav/07_F_artic_05_120.wav,182376,he had been so easy,he had been so easy,he had been so easy,0.0,0.0,he had been so easy,0.0
84,3078,/media/aditya/AE02DDA702DD7535/Users/Aditya/Downloads/IndicTTS/resampled/female/tamil_female_english/english/wav/c1107.wav,261164,they asked the woman about the invisible fabric,they asked the woman about the invisible fabric,thus the woman about the invisible fabric,0.0,0.25,they also woman about the invisible fabric,0.25
85,6012,/media/aditya/AE02DDA702DD7535/Users/Aditya/Downloads/IndicTTS/resampled/male/gujarati_male_english/english/wav/c0305.wav,840220,by and by this man the fowler was able to call the quails together,by and by this man the fowler was able to call the quails together,by and by this man the fowler was able to call the quails together,0.0,0.0,by and by this man the Fowler was able to call the quails together,0.0
86,6143,/media/aditya/AE02DDA702DD7535/Users/Aditya/Downloads/IndicTTS/resampled/male/kannada_male_english/english/wav/arctic_b0041.wav,325438,but if pierre did not return until tomorrow,but if fear did not return until to morrow,but if pierre did not return until tomorrow,0.375,0.0,but if you did not return until tomorrow,0.125
87,6242,/media/aditya/AE02DDA702DD7535/Users/Aditya/Downloads/IndicTTS/resampled/female/assamese_female_english/english/wav/ASF001-EN-ST218U33.wav,401324,and buy even more date cakes,and by even more deep cakes,and while eating one more date cakes,0.3333333333333333,0.5,and why even more tea cakes,0.3333333333333333
88,1146,/media/aditya/AE02DDA702DD7535/Users/Aditya/Downloads/IndicTTS/resampled/female/malayalam_female_english/english/wav/07_F_set_15_E_057.wav,691018,the sky was full of clouds and it had already started raining,the sky was full of clouds and it had already started raining,the sky was full of clouds and it had already started raining,0.0,0.0,the sky was full of clouds and it had already started raining,0.0
89,2170,/media/aditya/AE02DDA702DD7535/Users/Aditya/Downloads/IndicTTS/resampled/female/tamil_female_english/english/wav/g0111.wav,586598,alright she said but ill still let her feel what her son went through as an animal,all right she said but i still i let her feel what her son went through as an animal,all right she said but as the pilot heavy would hasten went to as an animal,0.2352941176470588,0.6470588235294118,all right you said what does a letter feel what her son went through as an animal,0.47058823529411764
90,8652,/media/aditya/AE02DDA702DD7535/Users/Aditya/Downloads/IndicTTS/resampled/male/assamese_male_english/english/wav/ASM001-EN-ST169U33.wav,789164,no love of gossip ever held her on street corners or on steps,no love of gossip ever held hard on street corners or on steps,no love of caution they were held her on straight corners or on steps,0.07692307692307693,0.3076923076923077,no love up corset ever held her on street corners or on steps,0.15384615384615385
91,5691,/media/aditya/AE02DDA702DD7535/Users/Aditya/Downloads/IndicTTS/resampled/male/bengali_male_english/bengali_male_english/wav/d0772.wav,1047582,happy at the judges order karan went home and told his father father i have stolen all dharmas money,happy at the judge's order got an went to and told his father father i have to him all her most money,happy at the judges slaughtered karan went home and told his father father at stolen all grimace money,0.42105263157894735,0.21052631578947367,happy at the judge's order Karen went home and told his father father I have to do all that much money,0.3157894736842105
92,5669,/media/aditya/AE02DDA702DD7535/Users/Aditya/Downloads/IndicTTS/resampled/female/manipuri_female_english/english/wav/eng_text_3286-3.wav,156524,his body   ,he's body,his body,0.5,0.0,he's body,0.5
93,7773,/media/aditya/AE02DDA702DD7535/Users/Aditya/Downloads/IndicTTS/resampled/male/malayalam_male_english/english/wav/06_M_artic_05_028.wav,393458,raoul yelled in order to make himself heard,are you not to make himself heard,you are in peril up in order to make himself heard,0.5,0.625,Rolling Hills in order to make himself heard,0.25
94,8041,/media/aditya/AE02DDA702DD7535/Users/Aditya/Downloads/IndicTTS/resampled/male/assamese_male_english/english/wav/ASM001-EN-ST236U1.wav,536692,just the thing to quench my thirst quoted the fox,just tattine to win my past what the fox,just the king once might her started the fox,0.5,0.6,just the thing to quench my thirst quoted the fox,0.0
95,7655,/media/aditya/AE02DDA702DD7535/Users/Aditya/Downloads/IndicTTS/resampled/male/gujarati_male_english/english/wav/e1005.wav,584094,so please go somewhere else i have to cut this tree,so bes go somewhere else i have to cut the tree,so please go somewhere else i have to cut this tree,0.18181818181818185,0.0,so please go somewhere else I have to cut this tree,0.0
96,6790,/media/aditya/AE02DDA702DD7535/Users/Aditya/Downloads/IndicTTS/resampled/male/assamese_male_english/english/wav/ASM001-EN-ST152U29.wav,752408,i shall be rewarded hundred times for my sacrifice and find a place in heaven,i sall be rewarded a hundred times for my sicilie and find a place in heaven,i shall be rewarded hundred times foe worship if eyes and find a place in heaven,0.2,0.26666666666666666,I sell be rewarded hundred times for my sacrifice and find a place in heaven,0.06666666666666667
97,5857,/media/aditya/AE02DDA702DD7535/Users/Aditya/Downloads/IndicTTS/resampled/male/gujarati_male_english/english/wav/f0175.wav,401558,later he asked if that was a doubt,later he asked if that was a doubt,later he asked if that was about to,0.0,0.25,later he asked if that was a doubt,0.0
